"sex","self_neuroticism","self_extraversion","self_openness","self_agreeableness","self_conscientiousness","other_neuroticism","other_extraversion","other_openness","other_agreeableness","other_conscientiousness"
"female",7.33333333333333,20.6666666666667,16.8333333333333,26,28.8333333333333,6.33333333333333,22.5,17.6666666666667,30.1666666666667,31.3333333333333
"female",11,15.3333333333333,12.6666666666667,25.1666666666667,23.3333333333333,10.5,13.1666666666667,11.3333333333333,25.1666666666667,23.3333333333333
"female",8.66666666666667,27,22.1666666666667,19.1666666666667,17,9.16666666666667,25.8333333333333,21.6666666666667,19.1666666666667,23.6666666666667
"female",13.5,10,12.8333333333333,21.8333333333333,19.8333333333333,13.8333333333333,15.1666666666667,14.3333333333333,26.5,24.1666666666667
"male",14.5,17.3333333333333,16.6666666666667,15.5,24.1666666666667,15.1666666666667,17.1666666666667,17.3333333333333,13.6666666666667,24.1666666666667
"female",14,20.5,18.1666666666667,22,19.8333333333333,24,20,17.1666666666667,21.3333333333333,14.5
"female",22.5,18.1666666666667,16.6666666666667,20.1666666666667,19,19.6666666666667,17.6666666666667,16.3333333333333,16.3333333333333,20.5
"male",14.3333333333333,15,16.1666666666667,20.5,20.3333333333333,20,11.3333333333333,16.6666666666667,15.8333333333333,14.8333333333333
"male",12.6666666666667,14.6666666666667,14.3333333333333,16.8333333333333,19.6666666666667,12.8333333333333,15,13.8333333333333,17.5,20.3333333333333
"female",17,11.3333333333333,13.8333333333333,18.3333333333333,21.6666666666667,16.1666666666667,15.1666666666667,15.5,18.1666666666667,23.6666666666667
"female",20.5,14.8333333333333,18,19.5,18.6666666666667,21.1666666666667,15.5,14.5,14,17.1666666666667
"male",14.1666666666667,15.8333333333333,15.1666666666667,22.5,18,11,21,14.8333333333333,23.8333333333333,18.5
"male",8,27,22.3333333333333,22.8333333333333,28.3333333333333,9.16666666666667,26.8333333333333,20.1666666666667,19.6666666666667,28.6666666666667
"male",19.3333333333333,17.5,15.1666666666667,20.8333333333333,20,11.8333333333333,19,14.1666666666667,23,23.5
"female",16.6666666666667,18,16.8333333333333,18.8333333333333,20.1666666666667,13.6666666666667,18.5,17,23.1666666666667,24.5
"female",14.8333333333333,17.5,19.1666666666667,15,15.3333333333333,11.8333333333333,17.3333333333333,18.3333333333333,14.8333333333333,17.8333333333333
"male",14.3333333333333,17.5,11.8333333333333,24.1666666666667,21,15.1666666666667,19.6666666666667,9.66666666666667,24.8333333333333,17.8333333333333
"female",8.83333333333333,16.5,15.6666666666667,21.8333333333333,26.1666666666667,16.1666666666667,19.3333333333333,18.1666666666667,17,23.6666666666667
"female",17,18.5,17.1666666666667,16,23.3333333333333,10,21.5,15,22.8333333333333,26.5
"male",12.1666666666667,17.6666666666667,14.3333333333333,19.1666666666667,23.1666666666667,15.3333333333333,18.1666666666667,16.1666666666667,18.5,22.1666666666667
"female",12.8333333333333,23.6666666666667,18.3333333333333,20.8333333333333,25.3333333333333,13.3333333333333,21.8333333333333,17.8333333333333,25.5,25.8333333333333
"male",16,19,21.6666666666667,19.1666666666667,21.3333333333333,23.8333333333333,12.6666666666667,14.8333333333333,10.8333333333333,11.3333333333333
"male",17.5,12,18.3333333333333,19.6666666666667,16.6666666666667,15.6666666666667,17.5,18,19.5,21.3333333333333
"male",15.6666666666667,14,14.1666666666667,20.6666666666667,18.1666666666667,11.8333333333333,22,15.3333333333333,20.6666666666667,20.8333333333333
"male",22.5,14,17,17.5,16.5,19.5,17.3333333333333,20,16.6666666666667,16
"male",12.3333333333333,19,18.8333333333333,18.6666666666667,22.3333333333333,13,20.8333333333333,16.6666666666667,19.3333333333333,21.5
"male",14.1666666666667,12.5,20.5,15.8333333333333,24.1666666666667,7.16666666666667,16.3333333333333,18.5,22.3333333333333,27.6666666666667
"female",19.8333333333333,19.3333333333333,18.1666666666667,20.6666666666667,22.6666666666667,19.1666666666667,11.6666666666667,11.6666666666667,17.1666666666667,22.5
"female",9.66666666666667,23.5,26.3333333333333,18,22,10,22.5,19.6666666666667,21.3333333333333,20.6666666666667
"male",16.8333333333333,15.6666666666667,16.5,19.5,22.6666666666667,12.5,15.3333333333333,13.5,22.1666666666667,25
"female",22.3333333333333,18.6666666666667,14,21,17.1666666666667,18,18.5,15.5,19.5,20.3333333333333
"female",16.6666666666667,15.5,15.5,25.5,20.6666666666667,15.5,15.1666666666667,12.8333333333333,25.8333333333333,21.1666666666667
"female",23.6666666666667,19.6666666666667,16.3333333333333,18.8333333333333,14.8333333333333,20.3333333333333,16.1666666666667,15,25.5,10.6666666666667
"male",17.1666666666667,12.1666666666667,15.3333333333333,19.3333333333333,18.3333333333333,17.8333333333333,14.5,16.8333333333333,17.6666666666667,19.1666666666667
"male",16.8333333333333,16.3333333333333,15.8333333333333,17.6666666666667,16.3333333333333,19.3333333333333,23,22.3333333333333,15.6666666666667,8.83333333333333
"female",17.6666666666667,15.3333333333333,16.6666666666667,23.6666666666667,22.3333333333333,11.6666666666667,14,19.8333333333333,27.5,23.8333333333333
"male",17.1666666666667,9.66666666666667,10.8333333333333,11,19.6666666666667,19,3.5,9.5,11.8333333333333,19.3333333333333
"male",10.3333333333333,26,17.8333333333333,14,17.5,9.33333333333333,19,16.3333333333333,17.6666666666667,16.3333333333333
"female",19.1666666666667,10.3333333333333,21.3333333333333,25.3333333333333,20.8333333333333,13.6666666666667,12.3333333333333,19,24.8333333333333,22.6666666666667
"male",17.5,18,15.5,19.1666666666667,22.6666666666667,13.6666666666667,19.3333333333333,15.8333333333333,23.5,27.3333333333333
"male",11,16,15.6666666666667,20.3333333333333,17.6666666666667,9.83333333333333,17.8333333333333,16.8333333333333,21,21.6666666666667
"female",7.16666666666667,19,15.1666666666667,23.1666666666667,25.8333333333333,7.66666666666667,26.1666666666667,16.3333333333333,26.8333333333333,29.1666666666667
"male",9.16666666666667,19,15.8333333333333,21.1666666666667,23.6666666666667,11,20.6666666666667,14.8333333333333,24.5,26.6666666666667
"female",14.6666666666667,25,22.8333333333333,15,23.5,11,24.3333333333333,17.5,18.5,24.5
"male",20.3333333333333,19.8333333333333,16,17.1666666666667,20.6666666666667,18.8333333333333,22.8333333333333,18.5,17.5,21.5
"male",14.3333333333333,15.6666666666667,16.6666666666667,17.6666666666667,22.1666666666667,16.6666666666667,14.6666666666667,14.8333333333333,17.3333333333333,24.3333333333333
"female",17.6666666666667,12.5,16.3333333333333,23,20.5,18.3333333333333,17.1666666666667,12.8333333333333,25,22.5
"male",12.8333333333333,11.8333333333333,14.1666666666667,19,23,6.66666666666667,20,20.5,23.1666666666667,27
"male",18,16,19.8333333333333,22,24.6666666666667,14.3333333333333,15,13.8333333333333,14,21.8333333333333
"male",13.3333333333333,16.8333333333333,12.1666666666667,21.5,20.6666666666667,12.3333333333333,17.8333333333333,13.1666666666667,22.5,24.1666666666667
"male",18.3333333333333,11.8333333333333,11.5,18.8333333333333,12.6666666666667,19.8333333333333,12.5,15.1666666666667,22.5,15.8333333333333
"female",9.33333333333333,12.1666666666667,15.6666666666667,20.3333333333333,18.3333333333333,10.8333333333333,12.3333333333333,12.3333333333333,19.6666666666667,13.5
"female",16.5,12,15,18.8333333333333,22.8333333333333,22.5,7.83333333333333,13.6666666666667,12.6666666666667,13.3333333333333
"male",11.3333333333333,18.1666666666667,18.8333333333333,16.8333333333333,16.1666666666667,9.33333333333333,22.1666666666667,20.8333333333333,21.6666666666667,24.3333333333333
"male",13.6666666666667,11.5,13.1666666666667,17.6666666666667,22.3333333333333,14.8333333333333,14.8333333333333,12.5,12,21.3333333333333
"male",16.6666666666667,19.6666666666667,13,19.1666666666667,18.6666666666667,12.1666666666667,23,17,17,16.3333333333333
"female",24.3333333333333,11.5,18.5,17.1666666666667,16,16.1666666666667,18.6666666666667,19.3333333333333,26.6666666666667,25.5
"male",10,10.5,11.3333333333333,23.8333333333333,16.1666666666667,13,9.5,11,21.3333333333333,15.6666666666667
"female",18,12,14.5,17.1666666666667,25,19.1666666666667,11.1666666666667,14,17.5,21.8333333333333
"male",10.5,16.8333333333333,15.8333333333333,20.6666666666667,21.8333333333333,10.1666666666667,16.5,13.5,20.8333333333333,23.3333333333333
"female",6.66666666666667,17.1666666666667,18.3333333333333,24,29.3333333333333,6,21,16,27,31.1666666666667
"female",19.3333333333333,15.8333333333333,18.3333333333333,16.6666666666667,18.3333333333333,17.6666666666667,12.5,15,14.5,14
"male",14.5,19.5,18.1666666666667,17.3333333333333,20.8333333333333,21,13,15.8333333333333,16,12.8333333333333
"male",18.5,20.6666666666667,19.3333333333333,17.5,26,15.6666666666667,24.6666666666667,19.6666666666667,21.3333333333333,27.8333333333333
"female",10.8333333333333,20.3333333333333,22.3333333333333,22,23.3333333333333,11.1666666666667,18.5,20.8333333333333,23.6666666666667,24.8333333333333
"male",15.6666666666667,13.1666666666667,13.3333333333333,16.8333333333333,15.6666666666667,14,12.1666666666667,12.5,19.1666666666667,13.3333333333333
"female",22.8333333333333,4.5,11.3333333333333,17.1666666666667,13.6666666666667,18.8333333333333,13.8333333333333,10.6666666666667,15.5,21
"male",16.5,15.8333333333333,17.6666666666667,17,17.8333333333333,11.5,19.3333333333333,17.1666666666667,22.6666666666667,21.6666666666667
"female",20,11.3333333333333,18.3333333333333,22.8333333333333,16.8333333333333,21.6666666666667,18.1666666666667,19.1666666666667,20.3333333333333,19
"female",11.8333333333333,11.6666666666667,12.3333333333333,21.3333333333333,22.3333333333333,11,11.8333333333333,11.8333333333333,22.8333333333333,25.5
"female",20,14.5,17.6666666666667,23,22.6666666666667,20,14.3333333333333,14.6666666666667,23.8333333333333,23.6666666666667
"female",13.5,17.5,21.3333333333333,23.6666666666667,23.1666666666667,26.5,14.1666666666667,18.1666666666667,24.5,18.8333333333333
"female",10.8333333333333,16.5,12.5,21.3333333333333,25.5,16.8333333333333,14.5,13.8333333333333,5.83333333333333,21.6666666666667
"male",12.8333333333333,21.5,16.6666666666667,11,17.1666666666667,11.8333333333333,25.5,16.3333333333333,14.6666666666667,22.5
"female",17.6666666666667,16.6666666666667,14.3333333333333,24.1666666666667,21.3333333333333,11.8333333333333,21.1666666666667,13.6666666666667,22.1666666666667,23
"female",28.3333333333333,7.83333333333333,8,23.1666666666667,7.16666666666667,17,17.5,17.5,19.8333333333333,21.5
"male",9.16666666666667,15.1666666666667,13.5,24.3333333333333,23.6666666666667,7.16666666666667,19.1666666666667,14.8333333333333,26,25.5
"female",18.1666666666667,15.8333333333333,14,24.5,24.1666666666667,14.6666666666667,16.8333333333333,15.6666666666667,25,27
"male",13.6666666666667,19.6666666666667,15.5,16.8333333333333,20.6666666666667,12.3333333333333,21.5,12.5,16.3333333333333,19.3333333333333
"female",18,9.66666666666667,9.5,23.8333333333333,23.8333333333333,13.5,10.5,8.16666666666667,25.8333333333333,22.5
"male",16,11.1666666666667,13.1666666666667,19.1666666666667,18.5,17.6666666666667,10.8333333333333,12.6666666666667,21,23.3333333333333
"male",10,21.5,16.5,15,23.3333333333333,2.83333333333333,23.8333333333333,18,20,28.6666666666667
"female",12.3333333333333,18.3333333333333,14,22.6666666666667,23.3333333333333,12.1666666666667,19.8333333333333,14,21.1666666666667,22.1666666666667
"male",7.16666666666667,16.5,13,23,25.1666666666667,10.3333333333333,15.3333333333333,14.6666666666667,19.3333333333333,23.6666666666667
"female",10.1666666666667,20.3333333333333,18.1666666666667,18.8333333333333,25.6666666666667,10,21.5,15.1666666666667,19.5,25.8333333333333
"male",14.1666666666667,18,16.8333333333333,18.3333333333333,18.8333333333333,20,10.5,9.33333333333333,12.3333333333333,9.83333333333333
"female",21.1666666666667,9.66666666666667,16,25.8333333333333,21,13.3333333333333,18.1666666666667,17.6666666666667,23.6666666666667,27.1666666666667
"male",9.66666666666667,16.6666666666667,16,21,21.3333333333333,16.3333333333333,10.6666666666667,12,21.8333333333333,19.5
"female",18.8333333333333,14.5,17.8333333333333,17.6666666666667,19.6666666666667,15.5,19.8333333333333,20.1666666666667,20.5,26.1666666666667
"female",11.3333333333333,19,17.8333333333333,23.5,21,11.6666666666667,24.1666666666667,19.5,21.8333333333333,20.6666666666667
"male",20,12,17.6666666666667,26.3333333333333,23.1666666666667,21,15,19.5,22.5,20.8333333333333
"male",21,5,14,16.5,14.3333333333333,18,4.66666666666667,9.83333333333333,17.6666666666667,20.8333333333333
"female",16.3333333333333,15.6666666666667,17.3333333333333,20.6666666666667,20.3333333333333,18,23,18.3333333333333,17.1666666666667,21.5
"female",16,14.3333333333333,18.5,22.3333333333333,20.8333333333333,8,19.1666666666667,17.3333333333333,22.3333333333333,27
"female",17.1666666666667,17.3333333333333,14.1666666666667,22.3333333333333,23.6666666666667,19.6666666666667,16,14,20.6666666666667,19.3333333333333
"female",12.6666666666667,18.6666666666667,19.8333333333333,20.1666666666667,26,14.5,22.5,19,19.8333333333333,25.1666666666667
"female",10.6666666666667,12.6666666666667,21.8333333333333,19.5,19,12,16.5,20.1666666666667,17,23.5
"female",15.8333333333333,21.1666666666667,20.1666666666667,18,15.6666666666667,13.8333333333333,24.3333333333333,20,16.3333333333333,17.5
"female",18,14.8333333333333,18.6666666666667,23,23.5,12.1666666666667,17.1666666666667,19.3333333333333,22.1666666666667,26
"male",4.83333333333333,29,24.6666666666667,21.1666666666667,19.8333333333333,7.83333333333333,26.3333333333333,22.6666666666667,19.8333333333333,24.8333333333333
"male",13.5,20.8333333333333,21.3333333333333,15.3333333333333,17.3333333333333,4.16666666666667,20.6666666666667,17.1666666666667,17.1666666666667,25.3333333333333
"male",16.3333333333333,21.5,17.1666666666667,17.6666666666667,20.6666666666667,10,26.1666666666667,19,19.3333333333333,17.3333333333333
"female",11.8333333333333,19.5,19.3333333333333,18.8333333333333,19.1666666666667,8.33333333333333,18.3333333333333,11.5,25,21.5
"female",12.8333333333333,19,18.1666666666667,20.6666666666667,21.5,12.3333333333333,17.5,17.6666666666667,21.1666666666667,22.3333333333333
"male",20.5,15.1666666666667,13.1666666666667,10.6666666666667,18.6666666666667,20.6666666666667,15,14.6666666666667,17.5,18.5
"female",19.8333333333333,21.1666666666667,18,17.3333333333333,17.6666666666667,13.8333333333333,22.5,17.5,18.3333333333333,18.1666666666667
"female",17.3333333333333,15.1666666666667,14.6666666666667,18.1666666666667,19.5,14.1666666666667,15.3333333333333,16.1666666666667,20.1666666666667,20.3333333333333
"female",14.3333333333333,14.8333333333333,13.8333333333333,24.3333333333333,20.5,12,18.1666666666667,15.3333333333333,21.8333333333333,20.8333333333333
"female",10.3333333333333,19.3333333333333,16.5,18.1666666666667,22.1666666666667,7.33333333333333,22.3333333333333,15.8333333333333,21,26.5
"female",16.6666666666667,22,17.8333333333333,21.3333333333333,20.8333333333333,11,19.6666666666667,15,23.1666666666667,20.3333333333333
"male",15,20.1666666666667,14.6666666666667,15.8333333333333,17.6666666666667,10,23.5,18.8333333333333,16.3333333333333,18.6666666666667
"female",10.8333333333333,19.5,18,23.1666666666667,26.1666666666667,15,17.3333333333333,15.3333333333333,23.3333333333333,23.6666666666667
"female",14.6666666666667,15.6666666666667,18.8333333333333,20.8333333333333,18.5,15,13.5,15.5,23.5,23.6666666666667
"male",10,10.8333333333333,13.8333333333333,21.6666666666667,24,9,11.5,12.3333333333333,20.3333333333333,23
"female",12.6666666666667,15.3333333333333,18.6666666666667,23.8333333333333,23.6666666666667,15.1666666666667,14.3333333333333,14,21.5,22.3333333333333
"female",12.1666666666667,18.3333333333333,18.3333333333333,18.1666666666667,20.5,7.5,19,15,22.5,24
"male",15.8333333333333,12.6666666666667,21.5,17.1666666666667,22.8333333333333,6.83333333333333,14,15.6666666666667,13.3333333333333,28
"male",12.1666666666667,17.1666666666667,17.3333333333333,23.8333333333333,23.1666666666667,8.66666666666667,23.5,16.6666666666667,25.1666666666667,26.8333333333333
"male",8.66666666666667,21.8333333333333,20.6666666666667,18.3333333333333,24.5,8.16666666666667,18.8333333333333,16,17,23.5
"female",12.8333333333333,19.1666666666667,19.3333333333333,18.8333333333333,19.6666666666667,15,18.8333333333333,16.3333333333333,22.3333333333333,22
"female",17.3333333333333,17.8333333333333,15.1666666666667,19.8333333333333,16.5,18.5,22.5,15.8333333333333,17.1666666666667,20
"female",9.83333333333333,11.3333333333333,16.8333333333333,23,19.5,19.3333333333333,18.6666666666667,18.3333333333333,18.8333333333333,15.6666666666667
"male",14.1666666666667,20,21,19.1666666666667,18.1666666666667,11.3333333333333,24.1666666666667,18.5,18.1666666666667,20.5
